date	open	high	low	close	adjClose	volume	unadjustedVolume	change	changePercent	vwap	label	changeOverTime
2022-08-29	160.2	163.38	157.67	158.01	157.85	49613194	49613194	-2.19	-1.37	159.815	August 29, 22	-0.0137
2022-08-30	159.6	160.39	151.82	154.68	154.52	53018069	53018069	-4.92	-3.08	156.6225	August 30, 22	-0.0308
2022-08-31	153.84	155.4	149.59	150.94	150.78	57370986	57370986	-2.9	-1.89	152.4425	August 31, 22	-0.0189
2022-09-01	142.09	143.8	132.7	139.37	139.22	117886514	117886514	-2.72	-1.91	139.49	September 01, 22	-0.0191
2022-09-02	141.0	141.71	135.91	136.47	136.33	74315746	74315746	-4.53	-3.21	138.7725	September 02, 22	-0.0321
2022-09-06	137.31	137.79	133.51	134.65	134.51	53575118	53575118	-2.66	-1.94	135.815	September 06, 22	-0.0194
2022-09-07	135.63	138.38	133.46	137.14	137.04	51265746	51265746	1.51	1.11	136.1525	September 07, 22	0.0111
2022-09-08	134.59	140.08	133.69	139.9	139.8	62487312	62487312	5.31	3.95	137.065	September 08, 22	0.0395
2022-09-09	141.57	144.74	141.26	143.87	143.76	48712842	48712842	2.3	1.62	142.86	September 09, 22	0.0162
2022-09-12	143.69	145.47	141.98	145.05	144.94	48415924	48415924	1.36	0.94648	144.0475	September 12, 22	0.0094648
2022-09-13	138.02	139.22	130.99	131.31	131.21	71495563	71495563	-6.71	-4.86	134.885	September 13, 22	-0.0486
2022-09-14	132.54	132.9	129.13	131.28	131.18	58850654	58850654	-1.26	-0.95066	131.4625	September 14, 22	-0.0095066
2022-09-15	130.15	132.33	127.9	129.29	129.19	52362516	52362516	-0.862	-0.66078	129.9175	September 15, 22	-0.0066078
2022-09-16	127.42	132.12	126.17	131.98	131.88	67075140	67075140	4.56	3.58	129.4225	September 16, 22	0.0358
2022-09-19	130.12	134.63	130.1	133.82	133.72	56968528	56968528	3.7	2.84	132.1675	September 19, 22	0.0284
2022-09-20	132.15	134.83	130.57	131.76	131.66	52481775	52481775	-0.385	-0.29512	132.3275	September 20, 22	-0.0029512
2022-09-21	132.13	140.31	131.1	132.61	132.51	80767940	80767940	0.48	0.36328	134.0375	September 21, 22	0.0036328
2022-09-22	130.7	131.49	124.28	125.61	125.52	75916216	75916216	-5.09	-3.89	128.02	September 22, 22	-0.0389
2022-09-23	124.2	126.11	122.57	125.16	125.07	66330931	66330931	0.96	0.77295	124.51	September 23, 22	0.0077295
2022-09-26	124.91	126.59	122.14	122.28	122.19	54734269	54734269	-2.63	-2.11	123.98	September 26, 22	-0.0211
2022-09-27	125.07	127.36	122.58	124.13	124.04	55385406	55385406	-0.94	-0.75158	124.785	September 27, 22	-0.0075158
2022-09-28	124.1	128.23	123.54	127.36	127.26	54241388	54241388	3.26	2.63	125.8075	September 28, 22	0.0263
2022-09-29	124.48	125.0	119.46	122.2	122.11	53276312	53276312	-2.28	-1.83	122.785	September 29, 22	-0.0183
2022-09-30	120.87	126.33	120.75	121.39	121.3	56563842	56563842	0.52	0.43021	122.335	September 30, 22	0.0043021
2022-10-03	123.47	126.78	121.05	125.12	125.03	54747847	54747847	1.65	1.34	124.105	October 03, 22	0.0134
2022-10-04	128.79	132.2	128.79	131.67	131.57	58418167	58418167	2.88	2.24	130.3625	October 04, 22	0.0224
2022-10-05	129.11	133.21	126.21	132.09	131.99	50713073	50713073	2.98	2.31	130.155	October 05, 22	0.0231
2022-10-06	132.2	136.56	131.03	131.3	131.2	64415689	64415689	-0.9	-0.68079	132.7725	October 06, 22	-0.0068079
2022-10-07	125.05	126.7	120.22	120.76	120.67	67247816	67247816	-4.29	-3.43	123.1825	October 07, 22	-0.0343
2022-10-10	120.37	121.24	114.08	116.7	116.61	69869925	69869925	-3.67	-3.05	118.0975	October 10, 22	-0.0305
2022-10-11	115.61	118.46	112.83	115.86	115.77	66748163	66748163	0.25	0.21624	115.69	October 11, 22	0.0021624
2022-10-12	115.79	117.35	113.45	115.0	114.91	49259019	49259019	-0.79	-0.68227	115.3975	October 12, 22	-0.0068227
2022-10-13	109.71	120.78	108.13	119.6	119.51	85010301	85010301	9.89	9.01	114.555	October 13, 22	0.0901
2022-10-14	120.57	121.11	112.04	112.27	112.19	71343199	71343199	-8.3	-6.88	116.4975	October 14, 22	-0.0688
2022-10-17	115.18	119.48	115.17	118.88	118.79	58077417	58077417	3.7	3.21	117.1775	October 17, 22	0.0321
2022-10-18	123.44	124.92	116.18	119.67	119.58	65936206	65936206	-3.77	-3.05	121.0525	October 18, 22	-0.0305
2022-10-19	118.79	123.5	118.34	120.51	120.42	52313061	52313061	1.72	1.45	120.285	October 19, 22	0.0145
2022-10-20	121.13	127.69	121.05	121.94	121.85	65239761	65239761	0.81	0.6687	122.9525	October 20, 22	0.006687
2022-10-21	120.98	124.98	118.87	124.66	124.57	60949441	60949441	3.68	3.04	122.3725	October 21, 22	0.0304
2022-10-24	125.08	127.1	120.64	125.99	125.9	51745740	51745740	0.91	0.72753	124.7025	October 24, 22	0.0072753
2022-10-25	126.94	133.0	126.64	132.61	132.51	50548233	50548233	5.68	4.47	129.7975	October 25, 22	0.0447
2022-10-26	128.69	133.88	127.08	128.96	128.86	53553329	53553329	0.27	0.20981	129.6525	October 26, 22	0.0020981
2022-10-27	136.3	138.38	131.22	131.76	131.66	58311308	58311308	-4.54	-3.33	134.415	October 27, 22	-0.0333
2022-10-28	131.04	138.5	130.61	138.34	138.24	52103993	52103993	7.3	5.57	134.6225	October 28, 22	0.0557
2022-10-31	137.78	138.38	132.97	134.97	134.87	48634099	48634099	-2.81	-2.04	136.025	October 31, 22	-0.0204
2022-11-01	138.11	139.25	135.19	135.43	135.33	43281690	43281690	-2.68	-1.94	136.995	November 01, 22	-0.0194
2022-11-02	138.5	142.1	132.11	132.19	132.09	67262784	67262784	-6.31	-4.56	136.225	November 02, 22	-0.0456
2022-11-03	130.43	137.81	129.56	134.21	134.11	50006486	50006486	3.78	2.9	133.0025	November 03, 22	0.029
2022-11-04	139.86	142.29	136.97	141.56	141.45	61257591	61257591	1.7	1.22	140.17	November 04, 22	0.0122
2022-11-07	142.28	144.12	139.54	143.01	142.9	41006095	41006095	0.73	0.51307	142.2375	November 07, 22	0.0051307
2022-11-08	148.01	148.91	142.16	146.02	145.91	59529199	59529199	-1.99	-1.34	146.275	November 08, 22	-0.0134
2022-11-09	141.62	142.11	137.59	137.76	137.66	45441366	45441366	-3.86	-2.73	139.77	November 09, 22	-0.0273
2022-11-10	148.0	157.73	145.47	157.5	157.38	70081925	70081925	9.5	6.42	152.175	November 10, 22	0.0642
2022-11-11	158.07	163.89	154.82	163.27	163.15	65548747	65548747	5.2	3.29	160.0125	November 11, 22	0.0329
2022-11-14	162.18	165.4	159.22	162.95	162.83	52785245	52785245	0.77	0.47478	162.4375	November 14, 22	0.0047478
2022-11-15	167.22	169.98	163.82	166.66	166.54	54587550	54587550	-0.555	-0.33489	166.92	November 15, 22	-0.0033489
2022-11-16	161.62	163.62	158.73	159.1	158.98	64954684	64954684	-2.52	-1.56	160.7675	November 16, 22	-0.0156
2022-11-17	157.15	162.66	155.35	156.77	156.65	71089356	71089356	-0.38	-0.24181	157.9825	November 17, 22	-0.0024181
2022-11-18	159.66	160.02	151.2	154.09	153.98	49207165	49207165	-5.57	-3.49	156.2425	November 18, 22	-0.0349
2022-11-21	151.47	154.77	150.8	153.17	153.06	40473931	40473931	1.7	1.12	152.5525	November 21, 22	0.0112
2022-11-22	153.28	160.58	151.22	160.38	160.26	47286607	47286607	7.1	4.63	156.365	November 22, 22	0.0463
2022-11-23	160.98	165.27	160.48	165.19	165.07	42724093	42724093	4.21	2.62	162.98	November 23, 22	0.0262
2022-11-25	163.18	164.87	161.72	162.7	162.58	16793430	16793430	-0.48	-0.29415	163.1175	November 25, 22	-0.0029415
2022-11-28	160.26	163.57	157.25	158.27	158.15	30415201	30415201	-1.99	-1.24	159.8375	November 28, 22	-0.0124
2022-11-29	158.27	159.32	155.2	156.39	156.27	29838449	29838449	-1.88	-1.19	157.295	November 29, 22	-0.0119
2022-11-30	156.97	169.3	155.97	169.23	169.15	56529822	56529822	12.26	7.81	162.8675	November 30, 22	0.0781
2022-12-01	169.99	172.65	166.35	171.35	171.27	47097657	47097657	1.36	0.80005	170.085	December 01, 22	0.0080005
2022-12-02	166.59	169.33	164.45	168.76	168.68	37138858	37138858	2.17	1.3	167.2825	December 02, 22	0.013
2022-12-05	166.79	169.95	164.72	166.1	166.02	35225517	35225517	-0.69	-0.41369	166.89	December 05, 22	-0.0041369
2022-12-06	165.3	165.73	158.19	159.87	159.79	35269427	35269427	-5.43	-3.28	162.2725	December 06, 22	-0.0328
2022-12-07	157.72	161.86	156.67	161.2	161.12	37238758	37238758	3.48	2.21	159.3625	December 07, 22	0.0221
2022-12-08	162.73	171.79	159.59	171.69	171.61	51545554	51545554	8.96	5.51	166.45	December 08, 22	0.0551
2022-12-09	171.6	175.83	169.75	170.01	169.93	46533819	46533819	-1.59	-0.92657	171.7975	December 09, 22	-0.0092657
2022-12-12	170.37	175.38	167.97	175.35	175.26	45732780	45732780	4.98	2.92	172.2675	December 12, 22	0.0292
2022-12-13	185.31	187.9	177.11	180.72	180.63	65658876	65658876	-4.59	-2.48	182.76	December 13, 22	-0.0248
2022-12-14	179.87	182.52	174.2	176.74	176.65	49688810	49688810	-3.13	-1.74	178.3325	December 14, 22	-0.0174
2022-12-15	171.46	173.2	167.0	169.52	169.44	47854210	47854210	-1.94	-1.13	170.295	December 15, 22	-0.0113
2022-12-16	168.64	170.41	164.1	165.71	165.63	47823193	47823193	-2.93	-1.74	167.215	December 16, 22	-0.0174
2022-12-19	165.72	166.09	161.45	162.54	162.46	35403877	35403877	-3.18	-1.92	163.95	December 19, 22	-0.0192
2022-12-20	160.64	163.1	158.52	160.85	160.77	40325979	40325979	0.21	0.13073	160.7775	December 20, 22	0.0013073
2022-12-21	161.14	166.27	161.02	165.01	164.93	32502538	32502538	3.87	2.4	163.36	December 21, 22	0.024
2022-12-22	160.94	161.38	148.82	153.39	153.31	56504527	56504527	-7.55	-4.69	156.1325	December 22, 22	-0.0469
2022-12-23	151.96	153.39	148.83	152.06	151.99	34932563	34932563	0.1	0.06580679	151.56	December 23, 22	0.0006580679
2022-12-27	150.74	151.0	140.56	141.21	141.14	46490226	46490226	-9.53	-6.32	145.8775	December 27, 22	-0.0632
2022-12-28	139.27	142.62	138.84	140.36	140.29	35106645	35106645	1.09	0.78265	140.2725	December 28, 22	0.0078265
2022-12-29	144.02	146.83	142.27	146.03	145.96	35492324	35492324	2.01	1.4	144.7875	December 29, 22	0.014
2022-12-30	143.34	146.29	142.33	146.14	146.07	31048983	31048983	2.8	1.95	144.525	December 30, 22	0.0195
2023-01-03	148.51	149.96	140.96	143.15	143.08	40127658	40127658	-5.36	-3.61	145.645	January 03, 23	-0.0361
2023-01-04	145.67	148.53	142.41	147.49	147.42	43132360	43132360	1.82	1.25	146.025	January 04, 23	0.0125
2023-01-05	144.91	145.64	141.48	142.65	142.58	38916811	38916811	-2.26	-1.56	143.67	January 05, 23	-0.0156
2023-01-06	144.74	150.1	140.34	148.59	148.52	40504362	40504362	3.85	2.66	145.9425	January 06, 23	0.0266
2023-01-09	152.84	160.56	151.41	156.28	156.2	50423056	50423056	3.44	2.25	155.2725	January 09, 23	0.0225
2023-01-10	155.07	159.62	154.72	159.09	159.01	38410126	38410126	4.02	2.59	157.125	January 10, 23	0.0259
2023-01-11	158.4	160.28	155.63	160.01	159.93	35328493	35328493	1.61	1.02	158.58	January 11, 23	0.0102
2023-01-12	161.0	166.37	154.92	165.11	165.03	55140906	55140906	4.11	2.55	161.85	January 12, 23	0.0255
2023-01-13	162.78	169.22	161.65	168.99	168.91	44728706	44728706	6.21	3.81	165.66	January 13, 23	0.0381
2023-01-17	168.99	177.28	168.99	177.02	176.93	51110216	51110216	8.03	4.75	173.07	January 17, 23	0.0475
2023-01-18	176.67	178.73	172.82	173.77	173.68	43962355	43962355	-2.9	-1.64	175.4975	January 18, 23	-0.0164
2023-01-19	170.36	171.97	167.31	167.65	167.57	45293160	45293160	-2.71	-1.59	169.3225	January 19, 23	-0.0159
2023-01-20	170.11	178.56	168.25	178.39	178.3	56496712	56496712	8.28	4.87	173.8275	January 20, 23	0.0487
2023-01-23	180.64	192.45	178.18	191.93	191.84	65516259	65516259	11.29	6.25	185.8	January 23, 23	0.0625
2023-01-24	188.27	194.95	188.2	192.65	192.56	49620410	49620410	4.38	2.33	191.0175	January 24, 23	0.0233
2023-01-25	189.13	193.7	185.8	193.23	193.14	44953711	44953711	4.1	2.17	190.465	January 25, 23	0.0217
2023-01-26	197.01	201.66	192.78	198.02	197.92	48953542	48953542	1.01	0.51266	197.3675	January 26, 23	0.0051266
2023-01-27	194.62	206.28	194.05	203.65	203.55	54214198	54214198	9.03	4.64	199.65	January 27, 23	0.0464
2023-01-30	199.5	201.4	191.5	191.62	191.53	48861115	48861115	-7.88	-3.95	196.005	January 30, 23	-0.0395
2023-01-31	191.7	196.87	189.5	195.37	195.27	49801658	49801658	3.68	1.91	193.36	January 31, 23	0.0191
2023-02-01	196.91	211.92	196.11	209.43	209.33	66047704	66047704	12.52	6.36	203.5925	February 01, 23	0.0636
2023-02-02	210.0	219.49	207.0	217.09	216.98	56427580	56427580	7.09	3.38	213.395	February 02, 23	0.0338
2023-02-03	210.0	217.45	207.89	211.0	210.9	42936595	42936595	1.0	0.47619	211.585	February 03, 23	0.0047619
2023-02-06	208.06	215.7	207.86	210.89	210.79	45219709	45219709	2.83	1.36	210.6275	February 06, 23	0.0136
2023-02-07	213.82	222.59	211.5	221.73	221.62	66414961	66414961	7.91	3.7	217.41	February 07, 23	0.037
2023-02-08	223.87	228.78	220.08	222.05	221.94	55965122	55965122	-1.82	-0.81297	223.695	February 08, 23	-0.0081297
2023-02-09	226.06	230.2	221.2	223.37	223.26	52387578	52387578	-2.69	-1.19	225.2075	February 09, 23	-0.0119
2023-02-10	216.9	220.78	208.11	212.65	212.55	55073675	55073675	-4.25	-1.96	214.61	February 10, 23	-0.0196
2023-02-13	215.38	220.48	209.62	217.88	217.77	47491862	47491862	2.5	1.16	215.84	February 13, 23	0.0116
2023-02-14	215.78	230.49	213.66	229.71	229.6	67547350	67547350	13.93	6.46	222.41	February 14, 23	0.0646
2023-02-15	225.49	228.55	221.06	227.64	227.53	42118826	42118826	2.15	0.95348	225.685	February 15, 23	0.0095348
2023-02-16	221.33	225.5	219.27	220.02	219.91	41202628	41202628	-1.31	-0.59188	221.53	February 16, 23	-0.0059188
2023-02-17	216.31	217.4	209.75	213.88	213.78	46588764	46588764	-2.43	-1.12	214.335	February 17, 23	-0.0112
2023-02-21	210.0	214.94	206.18	206.55	206.45	41001455	41001455	-3.45	-1.64	209.4175	February 21, 23	-0.0164
2023-02-22	207.07	211.04	204.21	207.54	207.44	51318432	51318432	0.47	0.22698	207.465	February 22, 23	0.0022698
2023-02-23	234.4	238.88	230.25	236.64	236.52	111799541	111799541	2.24	0.95563	235.0425	February 23, 23	0.0095563
2023-02-24	232.25	234.74	229.47	232.86	232.75	58971591	58971591	0.61	0.26265	232.33	February 24, 23	0.0026265
2023-02-27	236.7	238.8	234.54	235.01	234.89	45299367	45299367	-1.69	-0.71398	236.2625	February 27, 23	-0.0071398
2023-02-28	233.72	238.25	232.06	232.16	232.05	45596280	45596280	-1.56	-0.66747	234.0475	February 28, 23	-0.0066747
2023-03-01	231.92	232.56	225.08	226.98	226.87	46002562	46002562	-4.94	-2.13	229.135	March 01, 23	-0.0213
2023-03-02	224.88	233.8	224.32	233.14	233.03	39007465	39007465	8.26	3.67	229.035	March 02, 23	0.0367
2023-03-03	233.2	239.0	231.3	238.9	238.78	41239330	41239330	5.7	2.44	235.6	March 03, 23	0.0244
2023-03-06	238.91	242.48	234.87	235.54	235.42	43742923	43742923	-3.37	-1.41	237.95	March 06, 23	-0.0141
2023-03-07	236.0	241.25	232.41	232.88	232.81	51515388	51515388	-3.12	-1.32	235.635	March 07, 23	-0.0132
2023-03-08	234.87	242.0	234.24	241.81	241.73	51357339	51357339	6.94	2.95	238.23	March 08, 23	0.0295
2023-03-09	241.75	244.54	233.83	234.36	234.28	50125699	50125699	-7.39	-3.06	238.62	March 09, 23	-0.0306
2023-03-10	234.09	236.27	227.26	229.65	229.58	47486565	47486565	-4.44	-1.9	231.8175	March 10, 23	-0.019
2023-03-13	227.52	232.98	222.97	229.66	229.59	42189032	42189032	2.14	0.94058	228.2825	March 13, 23	0.0094058
2023-03-14	234.96	242.19	234.6	240.63	240.55	47491013	47491013	5.67	2.41	238.095	March 14, 23	0.0241
2023-03-15	237.61	242.86	233.6	242.28	242.2	52448574	52448574	4.67	1.97	239.0875	March 15, 23	0.0197
2023-03-16	240.27	255.88	238.94	255.41	255.33	58494626	58494626	15.14	6.3	247.625	March 16, 23	0.063
2023-03-17	259.82	263.99	256.68	257.25	257.17	84854656	84854656	-2.57	-0.98915	259.435	March 17, 23	-0.0098915
2023-03-20	256.15	260.24	251.3	259.0	258.92	43274719	43274719	2.85	1.11	256.6725	March 20, 23	0.0111
2023-03-21	261.8	263.92	253.81	261.99	261.91	54740776	54740776	0.19	0.07257448	260.38	March 21, 23	0.0007257448
2023-03-22	264.25	275.89	262.37	264.68	264.6	79729511	79729511	0.43	0.16272	266.7975	March 22, 23	0.0016272
2023-03-23	271.15	274.99	266.9	271.91	271.82	56488876	56488876	0.755	0.28029	271.2375	March 23, 23	0.0028029
2023-03-24	270.31	271.67	263.55	267.79	267.7	45541407	45541407	-2.52	-0.93226	268.33	March 24, 23	-0.0093226
2023-03-27	268.37	270.0	263.65	265.31	265.22	36102574	36102574	-3.06	-1.14	266.8325	March 27, 23	-0.0114
2023-03-28	264.47	265.13	258.5	264.1	264.02	35610378	35610378	-0.37	-0.1399	263.05	March 28, 23	-0.001399
2023-03-29	268.25	270.78	265.97	269.84	269.75	39369387	39369387	1.59	0.59273	268.71	March 29, 23	0.0059273
2023-03-30	272.29	274.99	271.02	273.83	273.74	36451574	36451574	1.54	0.56557	273.0325	March 30, 23	0.0056557
2023-03-31	271.4	278.34	271.05	277.77	277.68	43393277	43393277	6.37	2.35	274.64	March 31, 23	0.0235
2023-04-03	275.09	280.0	273.36	279.65	279.56	39871560	39871560	4.56	1.66	277.025	April 03, 23	0.0166
2023-04-04	279.66	280.0	273.07	274.53	274.44	36859153	36859153	-5.13	-1.83	276.815	April 04, 23	-0.0183
2023-04-05	268.29	269.98	263.95	268.81	268.72	51501474	51501474	0.52	0.19382	267.7575	April 05, 23	0.0019382
2023-04-06	265.84	270.8	264.27	270.37	270.28	39765434	39765434	4.53	1.7	267.82	April 06, 23	0.017
2023-04-10	268.23	276.21	266.69	275.79	275.7	39527855	39527855	7.56	2.82	271.73	April 10, 23	0.0282
2023-04-11	277.24	277.9	271.26	271.69	271.6	31437817	31437817	-5.55	-2.0	274.5225	April 11, 23	-0.02
2023-04-12	273.7	274.68	264.48	264.95	264.87	44625895	44625895	-8.75	-3.2	269.4525	April 12, 23	-0.032
2023-04-13	267.34	268.87	263.29	264.63	264.55	35361528	35361528	-2.71	-1.01	266.0325	April 13, 23	-0.0101
2023-04-14	265.04	268.83	262.2	267.58	267.49	39566013	39566013	2.54	0.95835	265.9125	April 14, 23	0.0095835
2023-04-17	265.65	270.06	264.33	270.02	269.93	32147130	32147130	4.37	1.65	267.515	April 17, 23	0.0165
2023-04-18	275.33	281.1	273.57	276.67	276.58	60481154	60481154	1.34	0.48669	276.6675	April 18, 23	0.0048669
2023-04-19	273.61	280.0	272.32	279.31	279.22	35866041	35866041	5.7	2.08	276.31	April 19, 23	0.0208
2023-04-20	276.71	280.3	270.0	271.04	270.95	42771326	42771326	-5.67	-2.05	274.5125	April 20, 23	-0.0205
2023-04-21	269.52	271.83	267.22	271.19	271.1	34510277	34510277	1.67	0.61962	269.94	April 21, 23	0.0061962
2023-04-24	270.13	273.66	266.71	270.42	270.33	33928186	33928186	0.29	0.10736	270.23	April 24, 23	0.0010736
2023-04-25	270.78	272.47	262.25	262.41	262.33	37852716	37852716	-8.37	-3.09	266.9775	April 25, 23	-0.0309
2023-04-26	270.02	273.3	267.05	269.56	269.47	40633681	40633681	-0.46	-0.17036	269.9825	April 26, 23	-0.0017036
2023-04-27	273.63	274.95	266.25	272.26	272.17	37716119	37716119	-1.37	-0.50068	271.7725	April 27, 23	-0.0050068
2023-04-28	272.25	277.58	270.71	277.49	277.4	29221614	29221614	5.24	1.92	274.5075	April 28, 23	0.0192
2023-05-01	278.4	290.58	277.8	289.1	289.01	57032853	57032853	10.7	3.84	283.97	May 01, 23	0.0384
2023-05-02	286.8	288.36	280.83	282.1	282.01	40272957	40272957	-4.7	-1.64	284.5225	May 02, 23	-0.0164
2023-05-03	278.4	283.67	274.72	278.02	277.93	38338740	38338740	-0.38	-0.13649	278.7025	May 03, 23	-0.0013649
2023-05-04	276.51	278.59	272.4	275.62	275.53	32185041	32185041	-0.89	-0.32187	275.78	May 04, 23	-0.0032187
2023-05-05	278.26	287.55	277.31	286.8	286.71	36149408	36149408	8.55	3.07	282.48	May 05, 23	0.0307
2023-05-08	285.22	292.2	283.5	291.51	291.42	34497890	34497890	6.29	2.21	288.1075	May 08, 23	0.0221
2023-05-09	288.99	289.73	284.5	285.71	285.62	31486946	31486946	-3.28	-1.13	287.2325	May 09, 23	-0.0113
2023-05-10	290.05	291.13	284.61	288.85	288.76	36934998	36934998	-1.2	-0.41372	288.66	May 10, 23	-0.0041372
2023-05-11	288.96	289.5	282.46	285.78	285.69	32214903	32214903	-3.18	-1.1	286.675	May 11, 23	-0.011
2023-05-12	285.29	287.8	280.46	283.4	283.31	27422225	27422225	-1.89	-0.66248	284.2375	May 12, 23	-0.0066248
2023-05-15	285.08	289.69	281.52	289.53	289.44	29392587	29392587	4.44	1.56	286.455	May 15, 23	0.0156
2023-05-16	288.41	298.7	288.32	292.13	292.04	44940494	44940494	3.72	1.29	291.89	May 16, 23	0.0129
2023-05-17	295.84	301.99	294.3	301.78	301.68	43253541	43253541	5.94	2.01	298.4775	May 17, 23	0.0201
2023-05-18	304.1	318.28	303.2	316.78	316.68	74872501	74872501	12.68	4.17	310.59	May 18, 23	0.0417
2023-05-19	315.36	315.8	309.16	312.64	312.54	47390765	47390765	-2.72	-0.86251	313.24	May 19, 23	-0.0086251
2023-05-22	309.01	315.2	306.8	311.76	311.66	37199967	37199967	2.75	0.88994	310.6925	May 22, 23	0.0088994
2023-05-23	310.0	312.88	306.31	306.88	306.78	35625326	35625326	-3.12	-1.01	309.0175	May 23, 23	-0.0101
2023-05-24	302.1	306.07	298.06	305.38	305.28	72141851	72141851	3.28	1.09	302.9025	May 24, 23	0.0109
2023-05-25	385.23	394.8	366.35	379.8	379.68	154391067	154391067	-5.43	-1.41	381.545	May 25, 23	-0.0141
2023-05-26	378.9	391.7	375.5	389.46	389.34	71439676	71439676	10.56	2.79	383.89	May 26, 23	0.0279
2023-05-30	405.95	419.38	399.49	401.11	400.98	92340110	92340110	-4.84	-1.19	406.4825	May 30, 23	-0.0119
2023-05-31	394.88	402.95	378.22	378.34	378.22	100258020	100258020	-16.54	-4.19	388.5975	May 31, 23	-0.0419
2023-06-01	384.89	400.5	383.4	397.7	397.57	63587295	63587295	12.81	3.33	391.6225	June 01, 23	0.0333
2023-06-02	400.97	405.0	390.58	393.27	393.14	48273121	48273121	-7.7	-1.92	397.455	June 02, 23	-0.0192
2023-06-05	389.09	395.65	387.07	391.71	391.58	39609381	39609381	2.62	0.67337	390.88	June 05, 23	0.0067337
2023-06-06	388.3	391.6	381.48	386.54	386.42	38872914	38872914	-1.76	-0.45326	386.98	June 06, 23	-0.0045326
2023-06-07	389.15	394.99	373.56	374.75	374.67	51199789	51199789	-14.4	-3.7	383.1125	June 07, 23	-0.037
2023-06-08	377.24	388.64	375.05	385.1	385.02	41777240	41777240	7.86	2.08	381.5075	June 08, 23	0.0208
2023-06-09	390.37	397.11	385.67	387.7	387.62	42771747	42771747	-2.67	-0.68397	390.2125	June 09, 23	-0.0068397
2023-06-12	392.0	395.3	386.18	394.82	394.73	38967335	38967335	2.82	0.71939	392.075	June 12, 23	0.0071939
2023-06-13	401.86	411.01	397.4	410.22	410.13	61320816	61320816	8.36	2.08	405.1225	June 13, 23	0.0208
2023-06-14	408.24	430.0	405.52	429.97	429.88	74046502	74046502	21.73	5.32	418.4325	June 14, 23	0.0532
2023-06-15	426.02	432.89	421.47	426.53	426.44	56862204	56862204	0.51	0.11971	426.7275	June 15, 23	0.0011971
2023-06-16	434.5	437.21	426.61	426.92	426.83	65570941	65570941	-7.58	-1.74	431.31	June 16, 23	-0.0174
2023-06-20	429.98	439.9	426.74	438.08	437.98	45115311	45115311	8.1	1.88	433.675	June 20, 23	0.0188
2023-06-21	435.01	436.15	420.8	430.45	430.36	55160291	55160291	-4.56	-1.05	430.6025	June 21, 23	-0.0105
2023-06-22	422.53	434.26	422.34	430.25	430.16	41773743	41773743	7.72	1.83	427.345	June 22, 23	0.0183
2023-06-23	424.64	428.09	420.15	422.09	422.0	35813984	35813984	-2.55	-0.60051	423.7425	June 23, 23	-0.0060051
2023-06-26	424.61	427.64	401.0	406.32	406.23	59432192	59432192	-18.29	-4.31	414.8925	June 26, 23	-0.0431
2023-06-27	407.99	419.4	404.48	418.76	418.67	46217470	46217470	10.77	2.64	412.6575	June 27, 23	0.0264
2023-06-28	406.6	418.45	405.18	411.17	411.08	58263927	58263927	4.57	1.12	410.35	June 28, 23	0.0112
2023-06-29	415.58	416.0	406.0	408.22	408.13	38051430	38051430	-7.36	-1.77	411.45	June 29, 23	-0.0177
2023-06-30	416.8	425.5	415.01	423.02	422.93	50114775	50114775	6.22	1.49	420.0825	June 30, 23	0.0149
2023-07-03	425.17	428.98	422.02	424.13	424.04	19820919	19820919	-1.04	-0.24461	425.075	July 03, 23	-0.0024461
2023-07-05	421.35	431.77	420.85	423.17	423.08	32361756	32361756	1.82	0.43194	424.285	July 05, 23	0.0043194
2023-07-06	418.44	421.79	413.46	421.03	420.94	30413879	30413879	2.59	0.61897	418.68	July 06, 23	0.0061897
2023-07-07	423.22	432.14	421.8	425.03	424.94	35588147	35588147	1.81	0.42767	425.5475	July 07, 23	0.0042767
2023-07-10	426.57	428.11	416.49	421.8	421.71	35390811	35390811	-4.77	-1.12	423.2425	July 10, 23	-0.0112
2023-07-11	424.81	427.58	420.67	424.05	423.96	29824406	29824406	-0.76	-0.1789	424.2775	July 11, 23	-0.001789
2023-07-12	430.33	439.35	427.77	439.02	438.92	48127702	48127702	8.69	2.02	434.1175	July 12, 23	0.0202
2023-07-13	445.18	461.55	444.92	459.77	459.67	47820369	47820369	14.59	3.28	452.855	July 13, 23	0.0328
2023-07-14	465.83	480.88	450.6	454.69	454.59	77207533	77207533	-11.14	-2.39	463.0	July 14, 23	-0.0239
2023-07-17	462.89	464.96	452.62	464.61	464.51	51048822	51048822	1.72	0.37158	461.27	July 17, 23	0.0037158
2023-07-18	467.01	478.96	457.34	474.94	474.84	57019042	57019042	7.93	1.7	469.5625	July 18, 23	0.017
2023-07-19	474.64	478.18	467.42	470.77	470.67	42750179	42750179	-3.87	-0.81535	472.7525	July 19, 23	-0.0081535
2023-07-20	465.07	470.87	450.62	455.2	455.1	53786451	53786451	-9.87	-2.12	460.44	July 20, 23	-0.0212
2023-07-21	457.88	458.66	441.0	443.09	442.99	96376863	96376863	-14.79	-3.23	450.1575	July 21, 23	-0.0323
2023-07-24	447.31	451.09	440.4	446.12	446.02	38309974	38309974	-1.19	-0.26603	446.23	July 24, 23	-0.0026603
2023-07-25	449.41	461.83	449.23	456.79	456.69	34808091	34808091	7.38	1.64	454.315	July 25, 23	0.0164
